pcon,share_conservative_poll,share_labor_poll,N,share_joint_poll,sd_poll,share_conservative,share_labor,share_joint,year
south east cambridgeshire,0.7101765432342725,0.2898234567657276,33,0.44521945138910524,0.07897560434104377,0.7541648117341081,0.2458351882658919,42679,2019
south east cornwall,0.7510210778853377,0.2489789221146623,40,0.6336611801226513,0.06837185430739816,0.745890298524963,0.2541097014750369,42643,2019
south holland and the deepings,0.8244490881164852,0.17555091188351474,37,0.5383626034288093,0.06254356086725674,0.8517268123545783,0.14827318764542177,43838,2019
south leicestershire,0.833946564168747,0.16605343583125298,40,0.7067954655571466,0.05883869735979225,0.7420831820565573,0.2579168179434427,49578,2019
south norfolk,0.7622604923132891,0.23773950768671082,34,0.4531603053126593,0.07300673501799665,0.7075974317441112,0.29240256825588884,51241,2019
south northamptonshire,0.8428866199626349,0.15711338003736514,28,0.4017061437369073,0.06877207849395389,0.7489820445209779,0.25101795547902206,55749,2019
south ribble,0.7984009283871458,0.20159907161285415,39,0.7022014567168617,0.06424250648463162,0.61460998423972,0.38539001576028,48857,2019
south shields,0.39432885580649385,0.6056711441935061,21,0.5546603446818805,0.10664440451127093,0.30800048074996994,0.69199951925003,24961,2019
south staffordshire,0.9139759553340684,0.08602404466593151,21,0.5831888362689566,0.061188198521814806,0.8153605715561509,0.18463942844384906,44790,2019
south suffolk,0.7370769623618244,0.26292303763817565,34,0.6099346186554669,0.07549727574307684,0.7623215635955365,0.23767843640446348,43643,2019
south swindon,0.6045848926237675,0.3954151073762326,30,0.5339339623918067,0.08926776204858337,0.5713178461472216,0.4286821538527784,46447,2019
south thanet,0.5141564579827813,0.48584354201721874,38,0.7106571865095246,0.08107819401459274,0.6214634817925243,0.37853651820747575,43581,2019
south west bedfordshire,0.7894148379944337,0.21058516200556635,36,0.5683901215999336,0.06795403911400044,0.7026897318993913,0.2973102681006086,45841,2019
south west devon,0.7999340740967362,0.20006592590326372,45,0.5818676393334818,0.05963584887478589,0.7373621018120597,0.26263789818794026,45142,2019
south west hertfordshire,0.7291689961590413,0.27083100384095876,15,0.4624460081381866,0.11474074289442186,0.8075356144321661,0.19246438556783385,37555,2019
south west norfolk,0.7556739034936976,0.24432609650630244,33,0.4648424151387536,0.07479889301406917,0.7922309734710725,0.20776902652892745,44819,2019
south west surrey,0.9451532688371618,0.054846731162838266,28,0.5885505345844957,0.043027635323786624,0.8708272466590922,0.12917275334090786,36966,2019
south west wiltshire,0.7997467713749831,0.2002532286250169,34,0.5609006387715348,0.06863198385127002,0.743328983485578,0.256671016514422,44446,2019
southampton - itchen,0.5975247915750217,0.4024752084249783,32,0.6049556397466332,0.08669070650671136,0.5518131133944616,0.4481868866055384,43406,2019
southampton - test,0.37525539532479757,0.6247446046752024,29,0.4334380070656426,0.08991160095538044,0.4188882216245855,0.5811117783754145,38299,2019
southend west,0.8087152101826776,0.19128478981732241,35,0.6202632042539605,0.06648198875353174,0.677843103490689,0.32215689650931095,40651,2019
southport,0.6174189481064597,0.38258105189354036,34,0.43950895236874865,0.08335127484567463,0.5497468870708476,0.4502531129291524,41681,2019
spelthorne,0.81572828024573385,0.18427171975426623,29,0.5293907354456071,0.07199512748193722,0.730552282584171,0.2694477174158289,39889,2019
st albans,0.9291199404022127,0.07088005959778727,14,0.345979121335123,0.06858575276313454,0.818669761369406,0.18133023863059403,27574,2019
st austell and newquay,0.7854088178878808,0.21459118211211914,51,0.6531484720581917,0.057486879436015915,0.6795523685354193,0.3204476314645806,46020,2019
st helens north,0.4125440652403052,0.5874559347596947,24,0.4638650046765307,0.10048869328505489,0.33734779249154034,0.6626522075084597,37531,2019
st helens south and whiston,0.296764660248107,0.7032353397518931,24,0.5629487787470038,0.09325042374254316,0.2597255729794934,0.7402744270205066,39792,2019
st ives,0.6589226695064635,0.3410773304935366,23,0.37901416491410933,0.0988506966210943,0.8771353482260184,0.1228646517739816,28918,2019
stafford,0.6964651300182795,0.30353486998172047,30,0.6155673061418867,0.08394471448258879,0.6576183480606047,0.3423816519393953,45607,2019
staffordshire moorlands,0.6499225626424049,0.35007743735759517,16,0.40823318580383217,0.11924848668084172,0.7055761337471218,0.29442386625287814,39956,2019
stalybridge and hyde,0.5191602192530382,0.48083978074696176,22,0.43332922667669366,0.10652206045488151,0.45803896991795806,0.5419610300820419,35104,2019
stevenage,0.715612280199112,0.28438771980088795,35,0.492339214946543,0.07625358907287852,0.60170095500546394,0.39829904499453606,42094,2019
stockport,0.5291111804762123,0.4708888195237877,23,0.4555119207738437,0.10408034922310522,0.34949476777308025,0.6505052322269197,33351,2019
stockton north,0.4700000068052508,0.5299999931947493,22,0.424167082074029,0.10640830461616728,0.4850852479014784,0.5149147520985216,34429,2019
stockton south,0.5435392521557252,0.4564607478442747,32,0.617265361837672,0.0880526003168206,0.5523195671202356,0.44768043287976444,50268,2019
stoke-on-trent central,0.2924153223595334,0.7075846776404666,22,0.49851787306370693,0.09697905153572263,0.5117775277738714,0.4882224722261285,28444,2019
stoke-on-trent north,0.45924268723813155,0.5407573127618686,31,0.6248713979201737,0.08950380086656823,0.5881330267511637,0.4118669732488363,35662,2019
stoke-on-trent south,0.5669160283297524,0.43308397167024765,30,0.5572543325537102,0.0904658766520231,0.6483299555181218,0.3516700444818782,37993,2019
stone,0.8007664479013106,0.19923355209868945,29,0.6050607259309669,0.07417117755496827,0.7296276681480117,0.2703723318519883,43429,2019
stourbridge,0.8162650421562474,0.18373495784375252,26,0.6171129095048578,0.07594948298550594,0.6635178446634696,0.33648215533653036,41497,2019
stratford-on-avon,0.7921457254773283,0.20785427452267172,22,0.46369819421922526,0.08651087033255772,0.8427397952736004,0.1572602047263996,39565,2019
streatham,0.2930793200628221,0.706920679937178,24,0.43496445325276856,0.09291210726055744,0.22629633330002996,0.77370366669997,40036,2019
stretford and urmston,0.2607004933448428,0.7392995066551572,32,0.6528536459019505,0.07760793816408988,0.31332863347963524,0.6866713665203648,43973,2019
stroud,0.6083467583276725,0.39165324167232746,28,0.63119858616793445,0.09224597938584116,0.5323646416290203,0.4676353583709797,59324,2019
suffolk coastal,0.6987030153350016,0.3012969846649984,41,0.512868404900043,0.07165586996137453,0.7262190688143138,0.27378093118568625,45383,2019
sunderland central,0.4433375902797543,0.5566624097202458,22,0.6062835063267855,0.1059136379158843,0.45603417586329653,0.5439658241367035,33708,2019
surrey heath,0.8109634747573384,0.18903652524266154,19,0.4204901199311084,0.08982489321095859,0.8640261536527096,0.13597384634729032,39765,2019
sutton and cheam,0.9413882303955929,0.05861176960440702,26,0.4333727029912197,0.046067020603033006,0.778017573608756,0.22198242639124402,32435,2019
sutton coldfield,0.5651611076456037,0.43483889235439627,26,0.5360819163133552,0.0972217983729033,0.7193190094683175,0.28068099053168244,43936,2019
tamworth,0.6860172772713846,0.3139827227286153,32,0.6409888906023541,0.08204373310857997,0.7368395657418576,0.26316043425814234,41450,2019
tatton,0.5779986918316443,0.4220013081683556,24,0.5927737678715954,0.10081257446216554,0.7219598131079735,0.2780401868920265,39167,2019
taunton deane,0.8807727728705358,0.11922722712946428,31,0.3863784856759397,0.05820212152226937,0.8787263046889066,0.12127369531109339,38879,2019
telford,0.4463321345191497,0.5536678654808503,18,0.517337539705578,0.11717028449007437,0.6362481631839805,0.3637518368160195,40151,2019
tewkesbury,0.6976835855072304,0.30231641449276964,39,0.6342044905839588,0.07354070912069383,0.793285669878769,0.20671433012123097,45038,2019
the cotswolds,0.6274553605050325,0.37254463949496747,26,0.6407525450045861,0.09481867940737697,0.8330750809973235,0.16692491900267642,42594,2019
the wrekin,0.7814788953610278,0.21852110463897223,40,0.5813877772415117,0.06533942750482583,0.7160758792578233,0.28392412074217666,43332,2019
thirsk and malton,0.6128368243620791,0.38716317563792096,41,0.557130342964989,0.07607247043282611,0.7727371297219933,0.22726287027800668,46114,2019
thornbury and yate,0.8453017083668458,0.15469829163315407,17,0.3778614793486268,0.08770496337116569,0.8777099680325486,0.12229003196745132,34410,2019
thurrock,0.6391317778058705,0.36086822219412956,23,0.530846947223935,0.10013954359544179,0.6301577945043983,0.3698422054956017,44108,2019
tiverton and honiton,0.7562886434919543,0.24371135650804573,35,0.4550362145697381,0.07256841721871927,0.7548951563715902,0.24510484362840979,47547,2019
tonbridge and malling,0.7741922840309412,0.22580771596905871,17,0.4698012684249264,0.10140732987137034,0.8119809394145677,0.18801906058543227,44070,2019
tooting,0.20055670551874927,0.7994432944812506,37,0.6343658389614586,0.06582813688037165,0.3488111592518229,0.6511888407481771,47315,2019
torbay,0.7672490838061593,0.23275091619384064,37,0.6181888701705941,0.06947251589653092,0.8198490048043926,0.1801509951956074,36425,2019
torridge and west devon,0.8051423215026424,0.19485767849735752,40,0.42803077610070495,0.06262750267014844,0.7772437978958306,0.22275620210416938,46194,2019
totnes,0.8193446068350824,0.1806553931649177,27,0.3988625880946594,0.07404178552115682,0.7579962306410641,0.24200376935893583,36611,2019
tottenham,0.25115788637866804,0.7488421136213321,28,0.5608623504291277,0.08195765511366833,0.13261255996298732,0.8673874400370127,41067,2019
truro and falmouth,0.5043609912395319,0.495639008760468,33,0.5377495714461409,0.0870355172634449,0.5456894997295294,0.4543105002704706,49913,2019
tunbridge wells,0.70476077979254,0.2952392202074599,25,0.49800115783025334,0.09123004396770855,0.7881047701284769,0.21189522987152315,38217,2019
twickenham,0.7872979410451544,0.2127020589548455,27,0.35314815557901946,0.07875416345753951,0.8010246720686022,0.19897532793139786,27521,2019
tynemouth,0.35569654314064986,0.6443034568593501,48,0.5496383692563547,0.06909783407399638,0.4504377640360007,0.5495622359639992,48999,2019
uxbridge and south ruislip,0.5484654152140496,0.45153458478595043,37,0.6486548605355786,0.08181242612420091,0.5828888071369447,0.41711119286305526,43492,2019
vauxhall,0.2780229170054372,0.7219770829945629,38,0.6529532773609642,0.07267921128696564,0.2295976801423106,0.7704023198576894,41037,2019
wakefield,0.6212187721963527,0.37878122780364726,28,0.5593483279805344,0.09167216614249636,0.5428228932870842,0.4571771067129157,39208,2019
wallasey,0.4479408356590033,0.5520591643409967,30,0.6415542959515497,0.09079093996798672,0.2791465766634523,0.7208534233365478,41480,2019
walsall north,0.5772175064456829,0.422782493554317,26,0.46981711767559586,0.0968816599096966,0.6723914358989136,0.32760856410108635,34703,2019
walsall south,0.5486512900586127,0.4513487099413874,20,0.4626608749415543,0.11127287449680465,0.4548683660676974,0.5451316339323026,38288,2019
walthamstow,0.16217331989078365,0.8378266801092163,26,0.45905197710828727,0.07229031592937371,0.1386690394792301,0.86133096052077,42706,2019
wansbeck,0.20566797913899018,0.7943320208610097,22,0.5340448609778808,0.08617336160213583,0.48782676317521084,0.5121732368247891,33434,2019
wantage,0.6342463031335844,0.3657536968664155,29,0.4218960518664451,0.08943846470502455,0.7700040663263001,0.22999593367369991,44266,2019
warley,0.31197393189427447,0.6880260681057256,17,0.6139458072894002,0.11236657387442466,0.32176148152736056,0.6782385184726394,32291,2019
warrington north,0.5926564947306624,0.40734350526933755,31,0.5500045296714189,0.0882472285929133,0.4810011834915519,0.5189988165084481,39713,2019
warrington south,0.6643318042005455,0.3356681957994544,34,0.6509473387981343,0.08098566651106225,0.5184864984180708,0.48151350158192924,54364,2019
warwick and leamington,0.5187671566916991,0.48123284330830085,44,0.5384937361791756,0.07532472035215103,0.4915428644928934,0.5084571355071066,46647,2019
washington and sunderland west,0.6351078168957488,0.36489218310425126,29,0.49693543273251967,0.08939371994714417,0.4338932490500373,0.5661067509499628,28159,2019
watford,0.7361661443659023,0.26383385563409767,38,0.624722180148969,0.07149264817840838,0.5457869404449586,0.45421305955504143,48409,2019
waveney,0.6598130213926932,0.34018697860730673,41,0.5146224778520394,0.07399073742184065,0.6975896737937393,0.3024103262062607,45554,2019
wealden,0.8482292236546384,0.1517707763453616,30,0.439858436027296,0.06550735525951465,0.7979965532098233,0.20200344679017665,46420,2019
weaver vale,0.7651144174574377,0.23488558254256225,37,0.5774030384003017,0.06969321686645472,0.49375305677826686,0.5062469432217331,44982,2019
wellingborough,0.718439049317341,0.28156095068265885,38,0.49982598477891493,0.07296076482266924,0.7014604250880166,0.2985395749119833,46014,2019
wells,0.8553190912273637,0.14468090877263637,30,0.5110327268349986,0.06422573300719901,0.885653560042508,0.11434643995749202,37640,2019
welwyn hatfield,0.4851190056702133,0.5148809943297868,30,0.5634826225125906,0.09124665400399748,0.6249629274747337,0.37503707252526636,43833,2019
wentworth and dearne,0.471397333607302,0.5286026663926978,30,0.5439117662736246,0.09113760429066002,0.4654363166129187,0.5345636833870814,31319,2019
west bromwich east,0.5624558522912938,0.4375441477087062,18,0.5926032837425745,0.11692810386314986,0.5248789629861003,0.47512103701389974,32015,2019
west bromwich west,0.539755048408675,0.4602449515913249,26,0.7306875947009779,0.09774762167597026,0.5611972035181546,0.43880279648184545,31039,2019
west dorset,0.738890820645009,0.261109179354991,32,0.490059653724537,0.07764727454399843,0.8542906556793326,0.14570934432066737,39318,2019
west ham,0.1830544815766689,0.8169455184233312,37,0.44128250027907034,0.06357492671481166,0.18842113364374494,0.8115788663562551,51974,2019
west lancashire,0.5394811116696312,0.4605188883303688,29,0.4961839106148402,0.09255776236031917,0.41051953628166593,0.5894804637183341,46580,2019
west suffolk,0.67991916790289475,0.32008083209710525,33,0.571690888838001,0.08120850325329425,0.7606653180489997,0.23933468195100022,44490,2019
west worcestershire,0.8593927634335208,0.14060723656647917,30,0.42868576771873895,0.06346569718927367,0.786150208309875,0.213849791690125,44405,2019
westminster north,0.2660999794929431,0.7339000205070569,21,0.7676870338558114,0.09643423132763752,0.3494023123652753,0.6505976876347247,35721,2019
westmorland and lonsdale,0.8662782854527986,0.13372171454720141,20,0.44155859763814276,0.07610526184363278,0.9123269863118453,0.08767301368815478,26154,2019
weston-super-mare,0.8123042877312184,0.18769571226878162,40,0.462787285795603,0.061738568145183026,0.6827409542106948,0.31725904578930514,46845,2019
wigan,0.33863065464825276,0.6613693453517472,28,0.46404826355103435,0.08943471968439737,0.4048534902138251,0.5951465097861749,35356,2019
wimbledon,0.6262496379782826,0.37375036202171735,21,0.4898572023307089,0.10557349705984623,0.6189391177542837,0.3810608822457164,32916,2019
winchester,0.5894704876603872,0.41052951233961277,26,0.46777286454730727,0.09647539180812509,0.9125926877026289,0.08740731229737105,31153,2019
windsor,0.8930717390123384,0.10692826098766162,24,0.389232280587831,0.06307885540793898,0.7945167473769169,0.20548325262308312,39648,2019
wirral south,0.4272018447157416,0.5727981552842585,26,0.5133837452370242,0.09701316892907831,0.4206380157554013,0.5793619842445987,38463,2019
wirral west,0.4021900659013264,0.5978099340986736,27,0.5009136687580757,0.09436595760784146,0.46088519550889623,0.5391148044911037,38387,2019
witham,0.788123100988301,0.21187689901169898,38,0.5146001382933713,0.06628984971854672,0.7889608831293496,0.21103911687065036,41670,2019
witney,0.6190233398493638,0.3809766601506362,29,0.4907651064593711,0.09017864350183546,0.7942570262281237,0.2057429737718763,42626,2019
woking,0.9527545597374428,0.047245440262557246,30,0.49531191137491226,0.03873556016416711,0.7493967010192204,0.2506032989807796,35223,2019
wokingham,0.8386842205914522,0.16131577940854785,32,0.44764062510811464,0.0650223516190684,0.8265382960413081,0.1734617039586919,37184,2019
wolverhampton north east,0.5550337211547919,0.4449662788452081,22,0.4998114127612288,0.10595266729146227,0.5650427241423288,0.4349572758576712,31364,2019
wolverhampton south east,0.5006397740864311,0.4993602259135689,20,0.6765821228659025,0.1118033073502565,0.4792847797645007,0.5207152202354993,29809,2019
wolverhampton south west,0.4120941259461052,0.5879058740538947,21,0.6192223199733033,0.10740944298888223,0.5218167967005543,0.4781832032994457,38067,2019
worcester,0.7470957095742639,0.2529042904257361,33,0.5282452570237823,0.07566747636263971,0.5751657249632958,0.4248342750367042,44954,2019
workington,0.6563785257079084,0.3436214742920916,22,0.5039333760445551,0.10125255478200426,0.5567391304347826,0.4432608695652174,36800,2019
worsley and eccles south,0.5130556723424999,0.4869443276575001,23,0.5821996455350864,0.10422165956553854,0.45727709500172536,0.5427229049982746,37673,2019
worthing west,0.6511456494541983,0.3488543505458017,38,0.6813395957595726,0.07731599423471062,0.6606759598499794,0.3393240401500206,46127,2019
wycombe,0.5558111942309794,0.44418880576902053,22,0.3982739413386863,0.10593417995033776,0.5464936669755946,0.4535063330244053,45318,2019
wyre and preston north,0.3925751792332518,0.6074248207667481,30,0.5255550258116444,0.0891552780047695,0.6808414337133867,0.3191585662866134,46397,2019
wyre forest,0.7414526678897003,0.2585473321102996,32,0.5659186396441469,0.07739925087834872,0.7405576650863909,0.2594423349136091,44507,2019
wythenshawe and sale east,0.269534859412352,0.7304651405876481,24,0.5070982807291864,0.09057359322992446,0.36069571742509515,0.6393042825749049,37314,2019
yeovil,0.7909082719944892,0.20909172800551074,31,0.47051139761598776,0.0730382969109424,0.901927038514694,0.098072961485306,38349,2019
york central,0.29826863735481035,0.7017313626451896,41,0.4999322509301535,0.07144919008660681,0.3351347403782955,0.6648652596217045,41079,2019
york outer,0.5053229543968051,0.494677045603195,32,0.43867474907527504,0.08838333874317206,0.6117815641582518,0.3882184358417482,44663,2019
ynys mon,0.9186766158080149,0.0813233841919852,16,0.6280830833691604,0.06833277552515883,0.5410855949895615,0.4589144050104384,23950,2019
delyn,0.38944102802974856,0.6105589719702514,29,0.5281010976336656,0.09054941758354959,0.5132477716176065,0.48675222838239346,32647,2019
alyn and deeside,0.44699922125562186,0.5530007787443781,26,0.44175195441483495,0.09750560485911516,0.4970684577059649,0.502931542294035,36329,2019
wrexham,0.6050934936586455,0.39490650634135444,20,0.4826924092696635,0.10930584558719178,0.5376941309654367,0.4623058690345633,28267,2019
llanelli,0.5873983976948469,0.412601602305153,25,0.39693373386218517,0.0984604529911118,0.4153372008701958,0.5846627991298042,27580,2019
gower,0.594021147028501,0.4059788529714991,26,0.5908137972185025,0.09630880299876837,0.4761917105160839,0.5238082894839161,38579,2019
swansea west,0.3452589377867948,0.6547410622132052,37,0.4964911743145524,0.07816393093401547,0.35943886387253204,0.640561136127468,28870,2019
swansea east,0.49010884370155866,0.5098911562984413,27,0.5964448366261834,0.09620621467318885,0.35152757078986585,0.6484724292101341,26840,2019
aberavon,0.6923563076402317,0.30764369235976835,22,0.4654815547079116,0.09839601130843588,0.27705517300008503,0.722944826999915,23526,2019
cardiff central,0.3300667970260112,0.6699332029739888,23,0.6142485754144963,0.09805116377975974,0.24759777849607711,0.7524022215039229,34031,2019
cardiff north,0.3759169886770309,0.6240830113229692,46,0.6202262547567748,0.07141480273740354,0.42267310503699107,0.5773268949630089,45146,2019
rhondda,0.466523648034926,0.5334763519650739,15,0.44112805435739744,0.12880976512131123,0.22486772486772486,0.7751322751322751,20790,2019
torfaen,0.5674626357504348,0.43253736424956524,24,0.34265968094479216,0.10112879427937513,0.4315904936014625,0.5684095063985375,27350,2019
monmouth,0.7047451320209877,0.29525486797901235,34,0.476872725196688,0.07823032188459851,0.6178846426378195,0.38211535736218055,42338,2019
newport east,0.5753278852431564,0.42467211475684363,34,0.6668951603507157,0.08477057440783986,0.467083085465001,0.532916914534999,30258,2019
newport west,0.43175067075671436,0.5682493292432856,26,0.4835437895111287,0.0971402691309843,0.4878279175213214,0.5121720824786786,37052,2019
arfon,0.6655354699702752,0.3344645300297248,17,0.4810615046250543,0.11442901940188797,0.29957377714633654,0.7004262228536635,14781,2019
aberconwy,0.532945525526945,0.467054474473055,30,0.5976700807473212,0.09108870993849044,0.5371982443306511,0.46280175566934895,27340,2019
clwyd west,0.6025024312486004,0.3974975687513996,35,0.5628453545837562,0.08272039851868046,0.5990487095921783,0.40095129040782174,34059,2019
vale of clwyd,0.45050115149591957,0.5494988485040805,27,0.5633870439104449,0.09575235496509657,0.5279246782624645,0.4720753217375355,32713,2019
dwyfor meirionnydd,0.6722954102969748,0.32770458970302524,13,0.3949973964831569,0.1301816162108794,0.7082816490331996,0.29171835096680043,13705,2019
clwyd south,0.545616012546174,0.4543839874538261,16,0.4633860182331817,0.12447870786789886,0.5198525877263259,0.4801474122736741,31205,2019
montgomeryshire,0.790753698955701,0.209246301044299,26,0.4478566299645108,0.07977426964773734,0.7818785393477836,0.21812146065221635,25605,2019
ceredigion,0.7788074021578787,0.22119259784212136,14,0.21743429624218721,0.11092675591899591,0.5842984996051592,0.4157015003948408,15196,2019
preseli pembrokeshire,0.4858792702155041,0.5141207297844959,34,0.4421467630739764,0.08571508978799083,0.5671352785145889,0.43286472148541116,37700,2019
carmarthen west and south pembrokeshire,0.8053123444847111,0.194687655515289,34,0.6607612049634624,0.06790659075378062,0.6057453373747304,0.39425466262526965,36621,2019
carmarthen east and dinefwr,0.6238626960280373,0.3761373039719627,19,0.3719928630028527,0.11113245594729362,0.6210443037974683,0.37895569620253167,22752,2019
brecon and radnorshire,0.9270597346641726,0.07294026533582744,25,0.5043700983582613,0.05200768521230935,0.8477337657323759,0.15226623426762412,25902,2019
neath,0.49586565358106494,0.5041343464189351,34,0.5727220888921088,0.08574636112664735,0.3924359806129069,0.607564019387093,26203,2019
cynon valley,0.42912604208115496,0.5708739579188451,16,0.4271403212589232,0.12373784841574288,0.301699334652041,0.698300665347959,22244,2019
merthyr tydfil and rhymney,0.18208845281443428,0.8179115471855658,21,0.6723479251944138,0.08421408324877955,0.27161929371231697,0.728380706287683,23220,2019
blaenau gwent,0.4741627093568649,0.5258372906431352,14,0.2939902319413821,0.13345208728556107,0.27892872737858426,0.7210712726214158,20611,2019
bridgend,0.7688166017036396,0.23118339829636037,28,0.5383019168848979,0.07967291049044273,0.5164211303187715,0.48357886968122854,35229,2019
ogmore,0.4788601790014135,0.5211398209985866,26,0.4745810367682184,0.09797038562909392,0.35756779444505277,0.6424322055549473,27399,2019
pontypridd,0.35673653192820065,0.6432634680717995,34,0.5500955356423998,0.08215401223885763,0.39806060606060606,0.6019393939393939,28875,2019
caerphilly,0.5031331335288036,0.4968668664711965,24,0.6019028719923158,0.10206006880637555,0.3830085950073623,0.6169914049926377,29203,2019
islwyn,0.4112415649598826,0.5887584350401175,20,0.43475009941841725,0.1100277101936665,0.39179340937896073,0.6082065906210393,25248,2019
vale of glamorgan,0.49904187585018284,0.5009581241498172,39,0.602408810937201,0.08006392990446135,0.5348887321736405,0.46511126782635953,51048,2019
cardiff west,0.26155549960069874,0.7384445003993012,33,0.47981323988062063,0.07650395518183667,0.35085528102090685,0.6491447189790931,36830,2019
cardiff south and penarth,0.22994817999632797,0.770051820003672,26,0.47837906261737473,0.08252552391013628,0.34846646203631,0.65153353796369,42027,2019
aberdeen north,0.5273575081589079,0.47264249184109225,17,0.2891469406707915,0.12108615473079617,0.6040564373897708,0.3959435626102293,12474,2019
aberdeen south,0.6865443303992559,0.313455669600744,13,0.16877418840262817,0.12866211348271075,0.8104982206405694,0.1895017793594306,20232,2019
airdrie and shotts,0.3959680570737198,0.6040319429262803,19,0.6235760272012079,0.11219751260283034,0.35518516642180453,0.6448148335781955,19739,2019
angus,0.7937183114055929,0.20628168859440707,15,0.28119840996575063,0.10447633018856381,0.8946692686935086,0.10533073130649137,19472,2019
argyll and bute,0.8336199308733786,0.16638006912662137,26,0.36724456335550054,0.0730378568130786,0.8390326097730201,0.16096739022697987,20178,2019
ayr - carrick and cumnock,0.7738081770236301,0.22619182297636994,23,0.2988535769535425,0.08723508523200184,0.7426123665259499,0.25738763347405014,24162,2019
banff and buchan,0.957974086171275,0.04202591382872495,21,0.3249932146166721,0.04378504658615421,0.9243323442136498,0.07566765578635015,22916,2019
berwickshire - roxburgh and selkirk,0.8007106972406004,0.19928930275939957,36,0.4146408442253824,0.06657766487449743,0.9110757254069356,0.0889242745930644,28260,2019
caithness - sutherland and easter ross,0.6880032082881544,0.31199679171184563,16,0.2752854714225972,0.11582713241976188,0.7277840269966255,0.2722159730033746,7112,2019
central ayrshire,0.730708054721605,0.26929194527839484,13,0.26121483228951003,0.12303026315835182,0.710828025477707,0.289171974522293,22765,2019
coatbridge - chryston and bellshill,0.1915402972796892,0.8084597027203108,9,0.20370945514403138,0.1311710553258596,0.26384392938840695,0.736156070611593,23169,2019
cumbernauld - kilsyth and kirkintilloch east,0.5520202675221995,0.44797973247780054,20,0.30602990493593685,0.11119664827838086,0.39758646697554145,0.6024135330244585,18562,2019
dumfries and galloway,0.7330638882367893,0.26693611176321075,30,0.3291757794420452,0.08076328043526328,0.8269700616271013,0.17302993837289865,27423,2019
dumfriesshire - clydesdale and tweeddale,0.8788984988902401,0.12110150110975985,19,0.37093169007061677,0.07484578093046174,0.8442295485942576,0.15577045140574244,26783,2019
dundee east,0.8142651762527183,0.18573482374728167,13,0.2748720187033325,0.10785938103163192,0.6450590100405144,0.35494098995948564,17031,2019
dundee west,0.6129797107043102,0.38702028929568977,16,0.22516367340848134,0.12176708939846245,0.33775008199409645,0.6622499180059036,15245,2019
dunfermline and west fife,0.6172075629671333,0.3827924370328667,34,0.3971290133369461,0.08336002483616146,0.46243036930059833,0.5375696306994017,24235,2019
east dunbartonshire,0.5277881784479884,0.4722118215520116,14,0.40440924882446816,0.13342408680020013,0.6063933626159101,0.3936066373840898,12294,2019
east kilbride - strathaven and lesmahagow,0.23488556243426592,0.765114437565734,18,0.3756153930787379,0.0999206171012782,0.48323367808661927,0.5167663219133808,24752,2019
east lothian,0.4354920847953277,0.5645079152046723,24,0.3047702133349407,0.10120909232786902,0.47336321775988777,0.5266367822401122,32793,2019
east renfrewshire,0.8642401807985306,0.1357598192014694,25,0.475662790924656,0.06850666849055025,0.7394130616589372,0.2605869383410629,26306,2019
edinburgh east,0.22312283264871452,0.7768771673512855,24,0.2861720031292534,0.08498505608819516,0.33937917811058715,0.6606208218894128,19297,2019
edinburgh north and leith,0.4476952153030231,0.5523047846969769,25,0.31043729206744225,0.09945133674271107,0.45610979806775304,0.5438902019322469,24117,2019
edinburgh south,0.08569056792847812,0.9143094320715218,33,0.4482334717511522,0.04872548163437907,0.25578261142104936,0.7442173885789507,31906,2019
edinburgh south west,0.7726600927060407,0.2273399072939593,19,0.29535368869397505,0.09615132641215897,0.6320968218045853,0.36790317819541474,20326,2019
edinburgh west,0.7711251191237017,0.22887488087629823,22,0.30774639505012025,0.08956743771649446,0.6754711489485556,0.32452885105144436,13743,2019
falkirk,0.578551613376147,0.4214483866238529,22,0.3329745402582176,0.10527661486769128,0.6976169718105202,0.3023830281894798,20646,2019
glasgow central,0.5426307688329192,0.45736923116708084,15,0.2633918260952482,0.12862934282884658,0.21786261340874277,0.7821373865912572,16974,2019
glasgow east,0.38553864126839305,0.6144613587316069,14,0.24719081499680556,0.13008200637546039,0.3085945945945946,0.6914054054054054,18500,2019
glasgow north,0.3753115849401408,0.6246884150598592,19,0.2691562673699326,0.11108384674599356,0.2506090735497465,0.7493909264502535,15187,2019
glasgow north east,0.28710563644474546,0.7128943635552546,13,0.30785152142637406,0.125476320158397,0.21027126056379647,0.7897287394362036,16921,2019
glasgow north west,0.15448429588614285,0.8455157041138571,7,0.166655288795549,0.13660103440870922,0.3472694769621129,0.652730523037887,17341,2019
glasgow south,0.47911706702016776,0.5208829329798321,16,0.3014226615082347,0.12489092819090179,0.31090174966352624,0.6890982503364738,20061,2019
glasgow south west,0.551344106783202,0.44865589321679794,20,0.33070337229255564,0.11121236053124561,0.24895385159427122,0.7510461484057288,16967,2019
glenrothes,0.21341551397598393,0.7865844860240161,15,0.3040206728062667,0.10578888800195432,0.42202841983289624,0.5779715801671037,16397,2019
gordon,0.6428883378690822,0.35711166213091783,17,0.32551073963232885,0.11621048927573849,0.883145723255992,0.11685427674400796,26118,2019
inverclyde,0.37328914976283317,0.6267108502371669,11,0.23615336228010253,0.14583438939494917,0.34712987588652483,0.6528701241134752,18048,2019
